Elapsed Time,Phi 1,Phi 2,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
6.34522,1.26487,5.02652,-0.0067466,-0.00978841,-0.656105,-0.822705
6.34597,1.26489,5.02636,-0.00603135,-0.0182336,-0.652964,-0.821793
6.34672,1.26514,5.02632,-0.0198447,-0.0144674,-0.650778,-0.822675
6.34747,1.26519,5.02629,-0.0166037,-0.0124185,-0.652157,-0.825636
6.34822,1.26518,5.02643,-0.0110977,0.000657309,-0.651409,-0.82566
6.34897,1.26523,5.02621,-0.0107848,-0.0154546,-0.654544,-0.814819
6.34972,1.26528,5.0261,-0.0102037,-0.0183007,-0.652488,-0.823255
6.35047,1.26536,5.02596,-0.0116342,-0.0229275,-0.652679,-0.82243
6.35121,1.26554,5.02588,-0.0195616,-0.0221973,-0.645337,-0.822924
6.35197,1.26557,5.02587,-0.0154116,-0.0168329,-0.651721,-0.823375
6.35272,1.26557,5.02586,-0.0101143,-0.0126867,-0.652577,-0.823916
6.35347,1.26555,5.02577,-0.00614311,-0.015313,-0.658677,-0.822595
6.35422,1.26555,5.02572,-0.00365461,-0.014568,-0.654657,-0.823665
6.35496,1.26568,5.02568,-0.0118726,-0.0124967,-0.653842,-0.824237
6.35572,1.26574,5.02568,-0.0120738,-0.00850691,-0.654114,-0.829369
6.35647,1.26576,5.02569,-0.00986095,-0.00523238,-0.654312,-0.826037
6.35722,1.26585,5.02554,-0.0115448,-0.0148175,-0.654383,-0.825108
6.35797,1.26593,5.02553,-0.0133702,-0.0111109,-0.653057,-0.830035
6.35872,1.26594,5.02548,-0.00993545,-0.0118336,-0.654804,-0.826086
6.35947,1.2661,5.02522,-0.0180268,-0.026094,-0.651033,-0.814028
6.36022,1.26621,5.02523,-0.0197404,-0.0163002,-0.653632,-0.825157
6.36097,1.26629,5.02528,-0.0193828,-0.00737814,-0.653214,-0.826814
6.36172,1.26634,5.02518,-0.0161939,-0.0122024,-0.655438,-0.824517
6.36247,1.26633,5.02519,-0.0107103,-0.00699816,-0.654413,-0.827233
6.36322,1.26632,5.02499,-0.00663484,-0.0186807,-0.655789,-0.825426
6.36398,1.26632,5.02491,-0.00398244,-0.0177903,-0.661677,-0.824495
6.36472,1.26645,5.0249,-0.0126549,-0.0122732,-0.655868,-0.826221
6.36547,1.26665,5.02481,-0.0218117,-0.0143817,-0.654446,-0.826229
6.36621,1.26662,5.02472,-0.013087,-0.0156669,-0.661911,-0.824502
6.36696,1.2667,5.02461,-0.0143909,-0.0195226,-0.655754,-0.825392
6.36772,1.26671,5.02455,-0.0103527,-0.0177084,-0.656524,-0.825482
6.36847,1.26685,5.02452,-0.01717,-0.0140129,-0.651556,-0.82914
6.36922,1.26694,5.02453,-0.0187048,-0.00920726,-0.65523,-0.827213
6.36997,1.26702,5.0244,-0.0197181,-0.0150075,-0.655092,-0.823836
6.37072,1.26707,5.02437,-0.017535,-0.013197,-0.655458,-0.827098
6.37147,1.2671,5.0244,-0.0135862,-0.00689013,-0.65581,-0.828287
6.37222,1.26709,5.02418,-0.00894452,-0.0191426,-0.659921,-0.821775
6.37297,1.26709,5.02414,-0.00562157,-0.0155887,-0.658104,-0.826482
6.37372,1.26729,5.02401,-0.0163579,-0.0188818,-0.656631,-0.82619
6.37447,1.26744,5.02403,-0.0214168,-0.0132902,-0.650937,-0.833002
6.37522,1.26741,5.02391,-0.0144058,-0.0180511,-0.656845,-0.82674
6.37597,1.26747,5.02385,-0.0136905,-0.0179133,-0.657012,-0.826793
6.37672,1.26755,5.02376,-0.015136,-0.0176748,-0.656725,-0.826091
6.37747,1.26761,5.02364,-0.0135043,-0.0196977,-0.657378,-0.826049
6.37822,1.26784,5.02354,-0.0243076,-0.0210909,-0.655479,-0.826089
6.37897,1.26788,5.0235,-0.0189432,-0.0158867,-0.657621,-0.828796
6.37972,1.26788,5.02339,-0.0128039,-0.0184609,-0.656884,-0.825806
6.38047,1.26789,5.02337,-0.0086912,-0.0135211,-0.660558,-0.829443
6.38122,1.26797,5.02324,-0.0108742,-0.018338,-0.657595,-0.825716
6.38197,1.26814,5.02319,-0.0197181,-0.0150485,-0.65634,-0.826292
6.38272,1.26817,5.02311,-0.014823,-0.0163635,-0.659459,-0.82523
6.38347,1.26824,5.0231,-0.0145399,-0.0105484,-0.656816,-0.826825
6.38422,1.26838,5.02301,-0.0199192,-0.0126904,-0.655973,-0.826869
6.38497,1.26847,5.02284,-0.0204333,-0.0210686,-0.655682,-0.8204
6.38572,1.2686,5.02277,-0.0226312,-0.0194108,-0.655418,-0.825935
6.38647,1.26864,5.02269,-0.0184291,-0.0197238,-0.655779,-0.825795
6.38722,1.26866,5.02264,-0.0145101,-0.0178797,-0.659478,-0.826631
6.38797,1.26866,5.02251,-0.00883277,-0.0217056,-0.657492,-0.825069
6.38872,1.26874,5.02254,-0.010837,-0.012344,-0.657221,-0.826379
6.38947,1.26885,5.02237,-0.0139513,-0.0199026,-0.655525,-0.819898
6.39022,1.269,5.02223,-0.0190028,-0.0226481,-0.656268,-0.824618
6.39097,1.26905,5.02216,-0.0155159,-0.0190607,-0.657571,-0.825243
6.39172,1.26916,5.02206,-0.0181385,-0.0191761,-0.656187,-0.824387
6.39247,1.26927,5.02196,-0.0193753,-0.01953,-0.65582,-0.824213
6.39322,1.2694,5.02187,-0.0215882,-0.0199175,-0.65204,-0.823785
6.39397,1.26949,5.02174,-0.021238,-0.0236018,-0.655092,-0.823499
6.39472,1.26942,5.02166,-0.00967468,-0.0226109,-0.656934,-0.823067
6.39547,1.26958,5.02154,-0.0173711,-0.0243953,-0.651432,-0.820729
6.39622,1.26967,5.02154,-0.0167602,-0.0174774,-0.655529,-0.823707
6.39697,1.26978,5.02146,-0.0179225,-0.0168478,-0.655206,-0.823749
6.39772,1.26988,5.02138,-0.0204408,-0.0174141,-0.652958,-0.823422
6.39847,1.27001,5.02127,-0.0229963,-0.0207147,-0.65427,-0.823464
6.39921,1.27009,5.02112,-0.0201278,-0.0246486,-0.654405,-0.822504
6.39996,1.27005,5.02101,-0.0115001,-0.0234267,-0.65904,-0.820483
6.40072,1.2702,5.02091,-0.0168719,-0.0233894,-0.65503,-0.821663
6.40147,1.27042,5.02083,-0.0265428,-0.0204986,-0.644862,-0.822495
6.40222,1.27044,5.02074,-0.021387,-0.0198132,-0.653896,-0.821681
6.40297,1.27055,5.02069,-0.0217223,-0.0171533,-0.653414,-0.821993
6.40372,1.27056,5.02049,-0.0151583,-0.0249876,-0.659238,-0.813012
6.40447,1.27069,5.02041,-0.0199565,-0.0223873,-0.65383,-0.820421
6.40522,1.27082,5.0203,-0.021767,-0.0221191,-0.653326,-0.820131
6.40597,1.27093,5.02026,-0.0223034,-0.0173172,-0.650258,-0.82245
6.40672,1.27104,5.0203,-0.023652,-0.00901727,-0.652022,-0.822124
6.40747,1.27104,5.02007,-0.0163206,-0.0218658,-0.653411,-0.819966
6.40822,1.27125,5.01998,-0.0259244,-0.020182,-0.643577,-0.820642
6.40897,1.27133,5.01978,-0.0223705,-0.0273345,-0.651988,-0.81865
6.40972,1.27133,5.01972,-0.0155085,-0.0222942,-0.652831,-0.818628
6.41047,1.27145,5.01959,-0.018906,-0.0237508,-0.650273,-0.815392
6.41122,1.27147,5.01953,-0.0148007,-0.0202863,-0.653076,-0.818079
6.41198,1.27168,5.01933,-0.0237563,-0.0279082,-0.644753,-0.810508
6.41272,1.27171,5.01932,-0.0181311,-0.019232,-0.652087,-0.81759
6.41347,1.27185,5.01935,-0.0221395,-0.0111593,-0.651066,-0.81898
6.41422,1.27199,5.01918,-0.0249707,-0.0182485,-0.647345,-0.8133
6.41497,1.27206,5.01915,-0.0226685,-0.014147,-0.650385,-0.81862
6.41572,1.27209,5.01891,-0.017386,-0.0261797,-0.651343,-0.816388
6.41647,1.27214,5.01886,-0.0143909,-0.0214486,-0.653205,-0.8181
6.41722,1.27236,5.01869,-0.0253209,-0.0260866,-0.650092,-0.815853
6.41797,1.27244,5.01864,-0.0237116,-0.0209382,-0.649885,-0.816132
6.41872,1.27248,5.01859,-0.0183621,-0.0168888,-0.652416,-0.81757
6.41947,1.27255,5.01845,-0.0176394,-0.0207631,-0.650537,-0.815561
6.42022,1.2728,5.01838,-0.0289046,-0.0184572,-0.648369,-0.81609
6.42097,1.27287,5.01823,-0.0243747,-0.0242835,-0.64919,-0.810205
6.42172,1.2729,5.01816,-0.017319,-0.0212101,-0.649167,-0.815071
6.42247,1.27299,5.01812,-0.0186899,-0.0177456,-0.647395,-0.817216
6.42322,1.27316,5.01801,-0.0232571,-0.0187403,-0.647777,-0.81534
6.42397,1.27324,5.01792,-0.0211784,-0.0190532,-0.647714,-0.815191
6.42472,1.27328,5.01771,-0.0162088,-0.0286533,-0.651498,-0.804961
6.42547,1.27334,5.01761,-0.0159853,-0.025986,-0.648819,-0.812963
6.42622,1.27345,5.01757,-0.0172594,-0.0190085,-0.648243,-0.813545
6.42697,1.27356,5.01761,-0.0190028,-0.0102056,-0.644982,-0.821925
6.42772,1.27357,5.01752,-0.0141674,-0.0123104,-0.648338,-0.814763
6.42847,1.27364,5.01735,-0.0131988,-0.0210537,-0.64866,-0.813497
6.42922,1.27379,5.01724,-0.0185483,-0.0213964,-0.645863,-0.812471
6.42997,1.27396,5.0172,-0.0230261,-0.0151417,-0.646528,-0.813934
6.43084,1.27401,5.01701,-0.0190699,-0.0240116,-0.649891,-0.806674
6.43159,1.27417,5.01686,-0.0242108,-0.0264628,-0.646463,-0.811773
6.43235,1.27425,5.01681,-0.0235626,-0.0202677,-0.646275,-0.812107
6.43309,1.27435,5.01675,-0.0233018,-0.018934,-0.644224,-0.813484
6.43384,1.27439,5.01669,-0.0184962,-0.0153689,-0.646265,-0.81254
6.43459,1.27447,5.01649,-0.0178033,-0.0234341,-0.646608,-0.810967
6.43534,1.27472,5.01639,-0.0295156,-0.024656,-0.634382,-0.810833
6.43609,1.2747,5.01639,-0.0194796,-0.0170006,-0.645482,-0.811743
6.43684,1.27477,5.01625,-0.0177511,-0.0216758,-0.645693,-0.810967
6.43759,1.27477,5.01615,-0.0124686,-0.0209419,-0.650653,-0.808846
6.43834,1.27476,5.01608,-0.00771518,-0.0187366,-0.647676,-0.810368
6.43909,1.27502,5.016,-0.0227952,-0.0186024,-0.645466,-0.81074
6.43984,1.27516,5.01592,-0.0246652,-0.0172539,-0.640885,-0.810831
6.4406,1.27517,5.01577,-0.0174456,-0.0220148,-0.645651,-0.809688
6.44135,1.27533,5.01576,-0.0242704,-0.0153875,-0.639073,-0.815164
6.4421,1.27551,5.01571,-0.0291058,-0.0137298,-0.643044,-0.811301
6.44284,1.27556,5.01541,-0.0228548,-0.0293201,-0.643943,-0.808395
6.4436,1.27555,5.01533,-0.0149124,-0.0256246,-0.649749,-0.807684
6.44434,1.27562,5.0153,-0.0150689,-0.0192208,-0.644971,-0.808743
6.4451,1.27569,5.01519,-0.0137352,-0.0230691,-0.64514,-0.808197
6.44584,1.2758,5.01529,-0.015054,-0.00844358,-0.641003,-0.821426
6.44659,1.27591,5.01519,-0.0174233,-0.0116511,-0.64386,-0.810279
6.44734,1.27592,5.01496,-0.012722,-0.0224358,-0.644992,-0.808278
6.44809,1.27599,5.01496,-0.0136756,-0.0158755,-0.644782,-0.813455
6.44885,1.27622,5.01494,-0.0248143,-0.0124967,-0.642786,-0.810199
6.44959,1.27622,5.01476,-0.0150018,-0.020208,-0.64407,-0.808729
6.45034,1.27629,5.01456,-0.0151136,-0.0266044,-0.64503,-0.800121
6.45109,1.27638,5.01453,-0.0163951,-0.0199398,-0.644111,-0.80779
6.45184,1.27666,5.01445,-0.0295454,-0.0205582,-0.629656,-0.808742
6.45259,1.27671,5.01434,-0.0230038,-0.0216125,-0.64198,-0.807676
6.45335,1.2767,5.01433,-0.015285,-0.0160469,-0.64282,-0.80828
6.45409,1.27675,5.01421,-0.0134372,-0.0192804,-0.645181,-0.805217
6.45484,1.27669,5.01417,-0.00514473,-0.016032,-0.644904,-0.807732
6.45559,1.27676,5.01402,-0.00982369,-0.0212474,-0.645063,-0.806868
6.45635,1.27684,5.01393,-0.0130498,-0.0196642,-0.645133,-0.805733
6.45709,1.27697,5.01385,-0.0163579,-0.018513,-0.644475,-0.806724
6.45784,1.27706,5.01379,-0.0174531,-0.016669,-0.644157,-0.80692
6.45859,1.27715,5.01378,-0.0181013,-0.0115542,-0.643271,-0.809934
6.45935,1.27721,5.0137,-0.0162535,-0.0148325,-0.64411,-0.807653
6.4601,1.27753,5.01367,-0.0332409,-0.0115169,-0.626474,-0.813184
6.46084,1.27749,5.01348,-0.0203663,-0.0203906,-0.642556,-0.807172
6.4616,1.27746,5.0134,-0.0119173,-0.0191054,-0.643869,-0.80684
6.46234,1.2775,5.01334,-0.00968213,-0.0171906,-0.646847,-0.807106
6.46309,1.27763,5.01333,-0.0160747,-0.0118522,-0.643414,-0.807916
6.46385,1.27778,5.01318,-0.0211039,-0.0193997,-0.642712,-0.807156
6.4646,1.27784,5.01303,-0.0182205,-0.0232665,-0.644417,-0.801365
6.46535,1.27784,5.013,-0.0124836,-0.0172315,-0.643882,-0.806588
6.4661,1.27791,5.01301,-0.0132882,-0.0109768,-0.643786,-0.807623
6.46684,1.27812,5.013,-0.0244119,-0.00765382,-0.63368,-0.812848
6.4676,1.27815,5.01291,-0.0180715,-0.0112562,-0.64249,-0.808394
6.46835,1.27822,5.01275,-0.0164622,-0.0187626,-0.642817,-0.807376
6.46909,1.27822,5.0127,-0.0113809,-0.0160208,-0.647539,-0.808406
6.46985,1.27821,5.01254,-0.00716384,-0.0224805,-0.644887,-0.806256
6.47059,1.2783,5.01244,-0.0118503,-0.0219589,-0.644375,-0.804275
6.47134,1.27854,5.01247,-0.0245162,-0.0133721,-0.642491,-0.807672
6.4721,1.27862,5.01231,-0.021685,-0.020819,-0.6427,-0.806536
6.47285,1.27861,5.01231,-0.0145697,-0.0138564,-0.647431,-0.811305
6.4736,1.27865,5.01226,-0.0117087,-0.0126569,-0.643909,-0.807531
6.47434,1.27864,5.01226,-0.00661995,-0.00864102,-0.644778,-0.808235
6.4751,1.27873,5.01207,-0.00945117,-0.0183305,-0.644428,-0.800653
6.47597,1.27887,5.01196,-0.0168794,-0.021009,-0.644211,-0.806732
6.47672,1.27898,5.0119,-0.0182578,-0.0192059,-0.643798,-0.806955
6.47747,1.27899,5.01179,-0.013102,-0.0206327,-0.648575,-0.804123
6.47822,1.27904,5.01181,-0.0122898,-0.0117107,-0.644724,-0.807566
6.47897,1.27902,5.0118,-0.00567372,-0.00692739,-0.651282,-0.811224
6.47972,1.27929,5.01175,-0.0227803,-0.00823496,-0.643257,-0.808932
6.48047,1.2793,5.01159,-0.0151732,-0.0177494,-0.644339,-0.807668
6.48122,1.27936,5.01158,-0.0145548,-0.0140613,-0.644413,-0.81181
6.48197,1.2794,5.0115,-0.0111052,-0.0147281,-0.64483,-0.808237
6.48272,1.27952,5.01139,-0.0169912,-0.018174,-0.644298,-0.807984
6.48347,1.27945,5.01126,-0.00667955,-0.022026,-0.655245,-0.802808
6.48422,1.2795,5.01136,-0.0086465,-0.0100753,-0.64615,-0.809006
6.48497,1.27972,5.0113,-0.0199788,-0.0108874,-0.644329,-0.80956
6.48572,1.27976,5.01118,-0.016112,-0.0156855,-0.646004,-0.807425
6.48647,1.27976,5.01111,-0.0107923,-0.0151081,-0.645827,-0.80877
6.48722,1.27977,5.01103,-0.00752147,-0.0161065,-0.646558,-0.808556
6.48797,1.27993,5.01101,-0.0155755,-0.01031,-0.640525,-0.813712
6.48872,1.28004,5.01107,-0.0194051,-0.00219254,-0.644582,-0.811316
6.48947,1.28013,5.01096,-0.0191146,-0.00892414,-0.643803,-0.808465
6.49022,1.28014,5.01075,-0.0135341,-0.0192246,-0.645615,-0.809065
6.49097,1.28014,5.01072,-0.00863905,-0.0154956,-0.646565,-0.809321
6.49172,1.28012,5.01064,-0.00513728,-0.0159128,-0.652567,-0.808618
6.49247,1.28029,5.01065,-0.0162535,-0.0102876,-0.646302,-0.810381
6.49322,1.28034,5.01053,-0.0143015,-0.0156334,-0.646779,-0.809714
6.49397,1.28044,5.01043,-0.0164249,-0.0182336,-0.644927,-0.808428
6.49472,1.28052,5.01045,-0.0159928,-0.0109023,-0.646216,-0.810739
6.49547,1.28052,5.01035,-0.0113287,-0.0138453,-0.647127,-0.810262
6.49622,1.28051,5.01034,-0.00707443,-0.010377,-0.652506,-0.81372
6.49697,1.28071,5.0102,-0.0184589,-0.0149479,-0.646691,-0.81032
6.49772,1.28087,5.01018,-0.023719,-0.0118112,-0.645512,-0.811266
6.49847,1.28083,5.01004,-0.0142642,-0.0173284,-0.654202,-0.805414
6.49922,1.28089,5.01004,-0.0140333,-0.012791,-0.647016,-0.811039
6.49997,1.2809,5.00987,-0.0100621,-0.0212884,-0.652581,-0.803645
6.50072,1.28089,5.00978,-0.00629212,-0.0218658,-0.649184,-0.809223
6.50147,1.28099,5.00973,-0.0104868,-0.0185615,-0.648794,-0.809634
6.50222,1.28094,5.00979,-0.00302132,-0.00910668,-0.656451,-0.818157
6.50297,1.28123,5.00971,-0.0210592,-0.0120757,-0.647365,-0.811445
6.50372,1.28129,5.00965,-0.0180044,-0.011882,-0.647521,-0.811622
6.50447,1.2813,5.00958,-0.0123792,-0.0124594,-0.652502,-0.81148
6.50522,1.28136,5.00948,-0.0131839,-0.0164492,-0.64861,-0.811166
6.50597,1.28146,5.00943,-0.0156948,-0.0144301,-0.648159,-0.811602
6.50672,1.2816,5.00937,-0.019122,-0.0125787,-0.644144,-0.812748
6.50747,1.28164,5.00921,-0.0169166,-0.0190085,-0.64801,-0.810716
6.50825,1.28167,5.00921,-0.0133776,-0.0135025,-0.648411,-0.811625
6.50898,1.28167,5.00909,-0.00898923,-0.0162443,-0.654016,-0.8077
6.50972,1.28183,5.00908,-0.0187048,-0.013212,-0.648199,-0.811842
6.51047,1.28186,5.00908,-0.0147411,-0.010038,-0.650471,-0.817053
6.51122,1.28199,5.00903,-0.0186675,-0.011774,-0.647833,-0.813121
6.51197,1.28205,5.00893,-0.0167676,-0.0143519,-0.648023,-0.812861
6.51272,1.28198,5.00881,-0.00579293,-0.0176599,-0.65893,-0.808286
6.51347,1.28203,5.00874,-0.00723089,-0.0169298,-0.650312,-0.811839
6.51422,1.28212,5.00865,-0.0109711,-0.0176674,-0.650226,-0.811746
6.51497,1.28221,5.00863,-0.0133106,-0.0127612,-0.648982,-0.813997
6.51572,1.28237,5.0085,-0.0193604,-0.0169,-0.648955,-0.811983
6.51647,1.28244,5.00842,-0.0178256,-0.0165312,-0.648996,-0.811938
6.51722,1.28244,5.00842,-0.0122302,-0.011733,-0.653452,-0.816018
6.51797,1.28243,5.00831,-0.00772263,-0.0147766,-0.650852,-0.811992
6.51872,1.28257,5.00831,-0.013169,-0.0093302,-0.649878,-0.813093
6.51947,1.28272,5.00832,-0.0177139,-0.00500141,-0.644204,-0.819661
6.52022,1.28282,5.00819,-0.0185185,-0.0136292,-0.648588,-0.813748
6.52097,1.28283,5.00805,-0.0131914,-0.0183715,-0.653779,-0.808579
6.52172,1.28282,5.00803,-0.00824418,-0.013808,-0.650499,-0.813227
6.52247,1.28285,5.00785,-0.00683602,-0.0212437,-0.651318,-0.811829
6.52322,1.28301,5.00784,-0.0163951,-0.0149368,-0.644563,-0.816977
6.52397,1.28301,5.00771,-0.0112617,-0.019653,-0.651121,-0.811889
6.52472,1.28307,5.00765,-0.0111276,-0.0169372,-0.65136,-0.812071
6.52547,1.28319,5.00768,-0.0154191,-0.00986664,-0.647139,-0.820206
6.52622,1.28335,5.00757,-0.0218266,-0.0157079,-0.649551,-0.813251
6.52697,1.28346,5.00749,-0.022445,-0.0142625,-0.649013,-0.813386
6.52772,1.28335,5.00734,-0.00758852,-0.0202751,-0.662839,-0.805966
6.52847,1.28355,5.00726,-0.0181907,-0.0184572,-0.649988,-0.812229
6.52922,1.28355,5.00731,-0.0130796,-0.0099486,-0.650614,-0.813542
6.52997,1.28364,5.00717,-0.0148528,-0.0159389,-0.650093,-0.808952
6.53072,1.28364,5.0071,-0.00942137,-0.0166318,-0.651549,-0.812632
6.53147,1.28373,5.00695,-0.0109189,-0.0214188,-0.651369,-0.807479
6.53222,1.28387,5.00688,-0.0159481,-0.0191985,-0.650769,-0.811923
6.53297,1.28393,5.00688,-0.0160673,-0.0129698,-0.650679,-0.812835
6.53372,1.28397,5.00681,-0.0132286,-0.0137558,-0.653356,-0.813063
6.53447,1.28407,5.00678,-0.0165739,-0.0123551,-0.650769,-0.813504
6.53522,1.2842,5.00677,-0.0217595,-0.00889807,-0.649835,-0.814429
6.53597,1.28435,5.00661,-0.024546,-0.0157116,-0.645285,-0.809239
6.53672,1.28437,5.00651,-0.0180342,-0.0173284,-0.649844,-0.813087
6.53747,1.28436,5.00646,-0.0113436,-0.0141954,-0.650884,-0.813197
6.53822,1.28446,5.00636,-0.0134521,-0.016453,-0.649619,-0.811932
6.53897,1.28446,5.00638,-0.0106433,-0.00999703,-0.651371,-0.813899
6.53972,1.2847,5.00625,-0.0232571,-0.0139384,-0.649372,-0.813631
6.54047,1.28475,5.00613,-0.0186079,-0.0170565,-0.651914,-0.810409
6.54122,1.28475,5.00604,-0.0126102,-0.0180846,-0.650853,-0.812637
6.54197,1.28473,5.0061,-0.00770028,-0.00797419,-0.65371,-0.817959
6.54272,1.28485,5.00608,-0.0128859,-0.00650643,-0.65099,-0.814927
6.54347,1.28493,5.00591,-0.014227,-0.0146611,-0.651149,-0.813784
6.54422,1.2851,5.00575,-0.02094,-0.0205657,-0.645037,-0.808463
6.54497,1.28513,5.00572,-0.0158363,-0.0155924,-0.650629,-0.813414
6.54572,1.2852,5.0056,-0.016261,-0.0194816,-0.650759,-0.812771
6.54647,1.2853,5.00558,-0.0195914,-0.0150001,-0.648479,-0.816971
6.54722,1.28537,5.00568,-0.0170508,-0.00276624,-0.649979,-0.815732
6.54797,1.28541,5.00551,-0.0148677,-0.0133163,-0.650678,-0.81445
6.54872,1.2855,5.0054,-0.0158885,-0.0174923,-0.650048,-0.81171
6.54947,1.28551,5.00532,-0.0114032,-0.015775,-0.651425,-0.813816
6.55022,1.28558,5.00522,-0.012871,-0.0175109,-0.651552,-0.813479
6.55097,1.28568,5.00518,-0.0175947,-0.0136925,-0.649109,-0.816272
6.55172,1.28578,5.00499,-0.0166931,-0.0218509,-0.651121,-0.812583
6.55247,1.28581,5.00496,-0.0144505,-0.0167473,-0.65395,-0.815337
6.55322,1.28588,5.00496,-0.0147113,-0.0110699,-0.651382,-0.814017
6.55397,1.28589,5.0048,-0.0103154,-0.0199883,-0.652458,-0.812768
6.55472,1.28588,5.00477,-0.0066125,-0.0157079,-0.657784,-0.81493
6.55547,1.28601,5.00468,-0.0117534,-0.0178276,-0.652708,-0.813026
6.55623,1.28616,5.00462,-0.0184366,-0.0169186,-0.651804,-0.813395
6.55697,1.28622,5.00449,-0.0170284,-0.0213964,-0.652997,-0.809314
6.55772,1.28627,5.00447,-0.0148305,-0.0170788,-0.652232,-0.8133
6.55847,1.28627,5.00448,-0.00995781,-0.00947176,-0.652957,-0.81424
6.55922,1.28632,5.00443,-0.0103154,-0.00906571,-0.654189,-0.81566
6.55997,1.28637,5.00438,-0.0109636,-0.0106192,-0.65354,-0.814673
6.56072,1.28654,5.00431,-0.0184068,-0.0122061,-0.652211,-0.815082
6.56147,1.28665,5.00414,-0.0193679,-0.0203682,-0.650842,-0.808251
6.56222,1.28663,5.00412,-0.0122377,-0.0135137,-0.653176,-0.814316
6.56297,1.28665,5.00401,-0.00968959,-0.0161885,-0.657143,-0.811803
6.56372,1.28674,5.00397,-0.0140109,-0.0150113,-0.65359,-0.814273
6.56447,1.28675,5.00376,-0.00933196,-0.0258966,-0.65472,-0.812476
6.56522,1.28694,5.00379,-0.0198447,-0.0156408,-0.64626,-0.820705
6.56597,1.287,5.00384,-0.0183099,-0.00826477,-0.65293,-0.815572
6.56672,1.28704,5.00383,-0.0152552,-0.00642448,-0.653182,-0.816275
6.56747,1.28714,5.00373,-0.0177437,-0.0107495,-0.652231,-0.814457
6.56822,1.28705,5.00356,-0.0066423,-0.0185391,-0.655216,-0.814482
6.56897,1.28707,5.00357,-0.00550237,-0.0112785,-0.655679,-0.815395
6.56972,1.28734,5.00349,-0.0214466,-0.0138304,-0.642691,-0.816383
6.57047,1.28736,5.00347,-0.0176543,-0.0115095,-0.653879,-0.816313
6.57122,1.28742,5.0033,-0.0161865,-0.0199845,-0.65425,-0.815075
6.57197,1.2875,5.00319,-0.016559,-0.0205098,-0.654389,-0.8136
6.57272,1.28743,5.00312,-0.00682112,-0.0199622,-0.656077,-0.814356
6.57347,1.28758,5.0031,-0.0164026,-0.0153987,-0.650419,-0.818643
6.57422,1.28765,5.00308,-0.0167378,-0.0121987,-0.654973,-0.815942
6.57497,1.28768,5.00312,-0.0120514,-0.00531806,-0.655221,-0.817212
6.57584,1.28774,5.00307,-0.0124091,-0.00653251,-0.656773,-0.819932
6.5766,1.28775,5.00289,-0.00916805,-0.0180474,-0.656588,-0.816212
6.57735,1.28785,5.00279,-0.0129231,-0.0194704,-0.656332,-0.815892
6.57809,1.28781,5.00275,-0.00594195,-0.017131,-0.664265,-0.817194
6.57884,1.28788,5.00267,-0.00800576,-0.0165945,-0.65774,-0.815991
6.5796,1.28797,5.0026,-0.00957783,-0.0183976,-0.657498,-0.816048
6.58034,1.28816,5.00259,-0.0186079,-0.0126941,-0.649023,-0.822077
6.5811,1.28823,5.00254,-0.0165367,-0.0124483,-0.655932,-0.817458
6.58184,1.2882,5.00258,-0.00883278,-0.00419303,-0.662583,-0.824862
6.58259,1.28818,5.0025,-0.00489142,-0.008004,-0.658166,-0.818383
6.58335,1.28817,5.00248,-0.00274565,-0.00699072,-0.659085,-0.818866
6.58409,1.28825,5.00231,-0.0059643,-0.0156334,-0.659558,-0.812407
6.58485,1.28836,5.00228,-0.0119397,-0.0125638,-0.658658,-0.818375
6.58559,1.28844,5.00229,-0.0127965,-0.00831692,-0.658517,-0.819328
6.58635,1.28846,5.00223,-0.00888493,-0.00909178,-0.661816,-0.820517
6.58709,1.28855,5.00217,-0.0119471,-0.00995978,-0.658837,-0.81972
6.58785,1.28857,5.00223,-0.00907119,-0.00256507,-0.659258,-0.821242
6.58859,1.28856,5.00214,-0.00583764,-0.00896512,-0.664994,-0.81952
6.58935,1.28871,5.00193,-0.0152775,-0.0199771,-0.659692,-0.819337
6.5901,1.28865,5.00193,-0.00489887,-0.0141843,-0.661167,-0.819939
6.59085,1.28879,5.00185,-0.0116267,-0.0141992,-0.657231,-0.820335
6.59159,1.2889,5.00185,-0.015814,-0.00960215,-0.659833,-0.821016
6.59234,1.28895,5.00181,-0.014458,-0.00789969,-0.660695,-0.823648
6.5931,1.28905,5.0017,-0.0174531,-0.011815,-0.659791,-0.821031
6.59385,1.28897,5.00167,-0.0065976,-0.00914766,-0.66162,-0.821222
6.5946,1.289,5.00158,-0.00679877,-0.01294,-0.664631,-0.8196
6.59535,1.28907,5.00163,-0.00940647,-0.00561236,-0.661958,-0.822476
6.59609,1.28922,5.00157,-0.016641,-0.00854789,-0.661045,-0.82285
6.59685,1.28921,5.00153,-0.0105911,-0.008343,-0.666534,-0.824647
6.5976,1.28932,5.00138,-0.0144505,-0.0163486,-0.661715,-0.822261
6.59834,1.28934,5.00142,-0.0108444,-0.00903963,-0.662151,-0.823556
6.5991,1.28933,5.00139,-0.0071415,-0.00844358,-0.665136,-0.824904
6.59984,1.28933,5.00143,-0.00425067,-0.0026135,-0.663787,-0.825056
6.6006,1.28932,5.00137,-0.00248488,-0.00440909,-0.669218,-0.826004
